heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
23102, 100399.31, 17.58, 0.12, -0.27, -0.66, 9.55, 9.57, 0.00, 0.00, 0.00
23427, 100399.31, 17.09, 0.12, -0.27, -0.62, 9.38, 9.40, 0.00, 0.00, 0.00
23699, 100507.82, 19.04, 0.06, -0.26, -0.63, 9.30, 9.33, 0.00, 0.00, 0.00
24026, 100399.31, 19.04, 0.12, -0.29, -0.65, 9.32, 9.35, 0.00, 0.00, 0.00
24299, 100399.31, 39.55, 0.12, -0.28, -0.65, 9.61, 9.64, 0.00, 0.00, 0.00
24626, 100399.31, 44.43, 0.12, -0.29, -0.66, 9.70, 9.73, 0.00, 0.00, 0.00
24898, 100399.31, 17.58, 0.12, -0.31, -0.69, 10.02, 10.04, 0.00, 0.00, 0.00
25228, 100399.31, 33.20, 0.12, -0.30, -0.69, 10.02, 10.04, 0.00, 0.00, 0.00
25500, 100399.31, 20.51, 0.12, -0.31, -0.68, 9.98, 10.01, 0.00, 0.00, 0.00
25825, 100507.82, 42.97, 0.06, -0.31, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
26097, 100507.82, 36.13, 0.06, -0.29, -0.67, 9.79, 9.82, 0.00, 0.00, 0.00
26424, 100399.31, 24.90, 0.12, -0.30, -0.68, 9.85, 9.88, 0.00, 0.00, 0.00
26696, 100399.31, 44.43, 0.12, -0.31, -0.69, 10.00, 10.03, 0.00, 0.00, 0.00
27026, 100399.31, 24.90, 0.12, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
27298, 100399.31, 44.43, 0.12, -0.30, -0.68, 9.99, 10.01, 0.00, 0.00, 0.00
27622, 100399.31, 42.97, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
27895, 100399.31, 19.53, 0.12, -0.30, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
28222, 100399.31, 43.46, 0.12, -0.30, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
28495, 100399.31, 40.04, 0.12, -0.29, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
28821, 100507.82, 17.09, 0.06, -0.31, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
29096, 100399.31, 29.79, 0.12, -0.29, -0.66, 10.01, 10.04, 0.00, 0.00, 0.00
29421, 100399.31, 42.48, 0.12, -0.32, -0.71, 10.01, 10.04, 0.00, 0.00, 0.00
